s_date,e_date,agent,day_type,time_segment,unique_location_ids,avg_distance_from_home_km,avg_speed_kmh,unique_locs,max_stay_duration,transformations,max_distance_from_home,dominent_poi,poi_dict,label
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1178374,weekday,21.30-23.59,1,0.0,0.0,[1168544],102.72,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,1178374,weekend,0-5.59,1,0.0,0.0,[1168544],256.9,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1178374,weekend,6-8.59,2,1.72,1.49,[1168544  784927],113.2,2,32.62,residential,['residential' 'education'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:25:00+09:00,1178374,weekend,9-13.59,2,9.13,0.0,[1168544  784927],205.03,3,32.62,residential,['residential' 'education'],0
2024-10-19 14:00:00+09:00,2024-11-17 17:27:50+09:00,1178374,weekend,14-17.29,2,1.92,0.79,[1168544  784927],149.93,2,32.62,residential,['residential' 'education'],0
2024-10-19 17:30:00+09:00,2024-11-17 18:34:30+09:00,1178374,weekend,17.30-21.29,1,0.0,0.0,[1168544],172.75,3,0.0,residential,['residential'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:36:40+09:00,1178374,weekend,21.30-23.59,1,0.0,0.0,[1168544],98.65,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:02:40+09:00,1277274,weekday,0-5.59,1,0.0,0.0,[2992413],82.91,5,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:26:00+09:00,1277274,weekday,6-8.59,2,0.06,0.13,[2992413  859996],88.21,3,3.08,residential,['residential' 'unpopulated'],0
2024-10-16 09:02:10+09:00,2024-11-15 13:49:10+09:00,1277274,weekday,9-13.59,10,0.83,1.15,"[2992413   59483  781916  859996  717955  314949  813068  796954   91360
 1002412]",81.0,4,15.27,residential,['residential' 'unpopulated' 'public_service' 'food' 'store' 'park'],0
2024-10-16 15:12:50+09:00,2024-11-15 16:02:30+09:00,1277274,weekday,14-17.29,7,2.48,0.72,[2992413  781916 1002412  859996  189398  314949  693784],50.35,3,36.25,residential,['residential' 'unpopulated' 'park' 'food'],0
2024-10-17 18:44:30+09:00,2024-11-15 17:30:00+09:00,1277274,weekday,17.30-21.29,4,0.16,0.23,[2992413 1002412  859996  693784],95.29,3,3.08,residential,['residential' 'park' 'unpopulated' 'food'],0
2024-10-16 22:44:50+09:00,2024-11-15 23:41:30+09:00,1277274,weekday,21.30-23.59,1,0.0,0.0,[2992413],63.33,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:49:00+09:00,1277274,weekend,0-5.59,1,0.0,0.0,[2992413],138.12,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 07:48:40+09:00,1277274,weekend,6-8.59,2,0.07,0.04,[2992413 1002412],72.96,3,1.63,residential,['residential' 'park'],0
2024-10-19 09:00:00+09:00,2024-11-17 11:49:50+09:00,1277274,weekend,9-13.59,6,1.27,0.23,[2992413  859996 1002412  314949  309161  592970],58.15,4,5.99,residential,['residential' 'unpopulated' 'park' 'food' 'sports' 'office_building'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:56:10+09:00,1277274,weekend,14-17.29,3,9.56,0.38,[2992413 1002412   32105],91.83,3,37.78,park,['residential' 'park' 'unpopulated'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1277274,weekend,17.30-21.29,4,2.52,0.32,[2992413 1002412  693784   32105],101.81,3,37.78,residential,['residential' 'park' 'food' 'unpopulated'],0
2024-10-19 21:30:00+09:00,2024-11-16 21:36:00+09:00,1277274,weekend,21.30-23.59,2,0.03,0.03,[2992413  693784],43.02,2,0.5,residential,['residential' 'food'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,996675,weekday,0-5.59,2,0.4,1.61,[737826 199029],277.08,3,5.43,unpopulated,['unpopulated' 'education'],0
2024-10-16 06:00:00+09:00,2024-11-15 07:27:40+09:00,996675,weekday,6-8.59,2,2.12,4.29,[199029 737826],130.65,3,5.43,unpopulated,['education' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,996675,weekday,9-13.59,12,2.94,10.32,"[ 737826  199029 3933088  795972  533332  492406  621560  990459  164540
  887549  543968  394247]",166.4,4,9.19,unpopulated,['unpopulated' 'education' 'residential' 'store' 'food' 'office_building'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:26:50+09:00,996675,weekday,14-17.29,4,2.73,5.13,[ 199029 3933088  795972  737826],122.45,3,8.55,unpopulated,['education' 'residential' 'store' 'unpopulated'],0
2024-10-16 17:30:00+09:00,2024-11-14 20:57:20+09:00,996675,weekday,17.30-21.29,3,1.08,3.89,[199029 737826 990459],172.39,2,5.43,unpopulated,['education' 'unpopulated'],0
2024-10-16 21:30:00+09:00,2024-11-15 22:36:10+09:00,996675,weekday,21.30-23.59,1,0.0,0.0,[737826],129.72,2,0.0,unpopulated,['unpopulated'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:43:00+09:00,996675,weekend,0-5.59,1,0.0,0.0,[737826],273.69,3,0.0,unpopulated,['unpopulated'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:53:40+09:00,996675,weekend,6-8.59,3,0.55,2.29,[737826 172665 199029],139.76,2,5.43,unpopulated,['unpopulated' 'education'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:57:50+09:00,996675,weekend,9-13.59,6,1.5,9.46,[ 737826  199029  132318  172665 3933088   59238],144.54,4,6.03,unpopulated,['unpopulated' 'education' 'residential' 'food'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,996675,weekend,14-17.29,5,2.38,7.97,[737826 199029  59238 982753 795972],146.5,2,19.22,unpopulated,['unpopulated' 'education' 'food' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,996675,weekend,17.30-21.29,4,0.57,3.68,[199029 737826  59238 543968],195.87,2,5.43,unpopulated,['education' 'unpopulated' 'food' 'office_building'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,996675,weekend,21.30-23.59,1,0.0,0.0,[737826],133.55,2,0.0,unpopulated,['unpopulated'],0
2024-10-16 00:00:00+09:00,2024-11-15 01:01:40+09:00,1351575,weekday,0-5.59,1,0.0,0.0,[2778],192.37,4,0.0,unpopulated,['unpopulated'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:55:20+09:00,1351575,weekday,6-8.59,1,0.0,0.0,[2778],120.06,2,0.0,unpopulated,['unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 10:31:50+09:00,1351575,weekday,9-13.59,4,2.01,2.94,[  2778 809236 479223 222465],130.33,4,7.45,unpopulated,['unpopulated' 'store' 'education'],0
2024-10-16 14:30:00+09:00,2024-11-15 14:00:00+09:00,1351575,weekday,14-17.29,2,0.99,1.99,[809236   2778],88.96,4,3.7,unpopulated,['unpopulated'],0
2024-10-16 17:30:00+09:00,2024-11-15 20:31:50+09:00,1351575,weekday,17.30-21.29,6,0.87,1.8,[  2778 298070 788649 929844 865484 791757],97.16,3,16.03,unpopulated,['unpopulated' 'office_building' 'food' 'store'],0
2024-10-16 22:18:50+09:00,2024-11-15 21:53:20+09:00,1351575,weekday,21.30-23.59,1,0.0,0.0,[2778],90.71,3,0.0,unpopulated,['unpopulated'],0
2024-10-19 00:08:50+09:00,2024-11-17 05:46:40+09:00,1351575,weekend,0-5.59,1,0.0,0.0,[2778],215.35,4,0.0,unpopulated,['unpopulated'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:12:10+09:00,1351575,weekend,6-8.59,1,0.0,0.0,[2778],105.15,3,0.0,unpopulated,['unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:41:20+09:00,1351575,weekend,9-13.59,3,0.83,1.47,[  2778 809236 479223],101.9,5,4.1,unpopulated,['unpopulated' 'store'],0
2024-10-19 14:00:20+09:00,2024-11-17 16:58:20+09:00,1351575,weekend,14-17.29,3,1.2,0.82,[  2778 479223 809236],117.53,3,4.1,unpopulated,['unpopulated' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 18:28:50+09:00,1351575,weekend,17.30-21.29,1,0.0,0.0,[2778],159.7,3,0.0,unpopulated,['unpopulated'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:02:40+09:00,1351575,weekend,21.30-23.59,1,0.0,0.0,[2778],86.65,3,0.0,unpopulated,['unpopulated'],0
2024-10-16 00:02:10+09:00,2024-11-15 05:34:00+09:00,1491575,weekday,0-5.59,2,0.01,0.0,[2975879 3655133],262.9,3,0.51,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:41:30+09:00,1491575,weekday,6-8.59,3,0.39,3.64,[2975879  532030 3655133],90.09,3,1.59,residential,['residential' 'healthcare'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:54:30+09:00,1491575,weekday,9-13.59,2,0.66,0.0,[ 532030 3655133],185.85,3,1.59,residential,['healthcare' 'residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:23:10+09:00,1491575,weekday,14-17.29,3,0.59,1.55,[ 532030 3655133 2975879],139.06,3,1.59,residential,['healthcare' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:50:10+09:00,1491575,weekday,17.30-21.29,3,0.13,2.68,[ 532030 2975879 3655133],156.25,4,1.59,residential,['healthcare' 'residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1491575,weekday,21.30-23.59,1,0.0,0.0,[2975879],121.17,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,1491575,weekend,0-5.59,1,0.0,0.0,[2975879],259.83,3,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 07:48:20+09:00,1491575,weekend,6-8.59,3,0.42,3.74,[2975879 3655133  532030],94.31,3,1.59,residential,['residential' 'healthcare'],0
2024-10-19 09:20:30+09:00,2024-11-17 09:00:00+09:00,1491575,weekend,9-13.59,2,0.69,0.0,[3655133  532030],185.78,3,1.59,residential,['residential' 'healthcare'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,1491575,weekend,14-17.29,4,0.65,1.5,[3655133  957952 2975879  532030],125.1,3,1.59,residential,['residential' 'sports' 'healthcare'],0
2024-10-19 17:30:00+09:00,2024-11-17 18:03:00+09:00,1491575,weekend,17.30-21.29,4,0.19,2.28,[ 957952 2975879  532030 3655133],150.38,3,1.59,residential,['sports' 'residential' 'healthcare'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1491575,weekend,21.30-23.59,2,0.03,0.0,[2975879 3655133],115.5,2,0.51,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 03:46:30+09:00,1527275,weekday,0-5.59,2,0.03,0.42,[3627474 2158082],219.82,4,1.17,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,1527275,weekday,6-8.59,2,0.06,0.23,[2158082 3627474],101.26,3,1.17,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1527275,weekday,9-13.59,2,0.01,0.0,[2158082 3627474],146.65,4,1.17,residential,['residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:57:00+09:00,1527275,weekday,14-17.29,2,0.02,0.32,[2158082 3627474],131.87,3,1.17,residential,['residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,1527275,weekday,17.30-21.29,1,0.0,0.0,[3627474],161.12,3,0.0,residential,['residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1527275,weekday,21.30-23.59,1,0.0,0.0,[3627474],106.8,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:26:20+09:00,1527275,weekend,0-5.59,1,0.0,0.0,[3627474],246.03,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 07:56:40+09:00,1527275,weekend,6-8.59,1,0.0,0.0,[3627474],151.93,2,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:11:30+09:00,1527275,weekend,9-13.59,1,0.0,0.0,[3627474],199.17,3,0.0,residential,['residential'],0
2024-10-26 14:00:00+09:00,2024-11-17 16:46:50+09:00,1527275,weekend,14-17.29,1,0.0,0.0,[3627474],131.29,3,0.0,residential,['residential'],0
2024-10-19 18:37:20+09:00,2024-11-17 18:01:50+09:00,1527275,weekend,17.30-21.29,1,0.0,0.0,[3627474],166.1,3,0.0,residential,['residential'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1527275,weekend,21.30-23.59,1,0.0,0.0,[3627474],116.7,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,955276,weekday,0-5.59,1,0.0,0.0,[3386060],313.62,2,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,955276,weekday,6-8.59,1,0.0,0.0,[3386060],167.88,2,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,955276,weekday,9-13.59,3,0.68,5.92,[3386060  710600  538127],176.14,4,2.52,residential,['residential' 'unpopulated' 'office_building'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,955276,weekday,14-17.29,4,0.24,1.75,[ 710600 3386060  538127  180504],171.87,2,2.52,residential,['unpopulated' 'residential' 'office_building' 'filling_stations'],0
2024-10-16 17:30:00+09:00,2024-11-15 20:23:20+09:00,955276,weekday,17.30-21.29,3,0.05,0.93,[3386060  180504  170414],192.96,3,1.28,residential,['residential' 'filling_stations' 'unpopulated'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:24:20+09:00,955276,weekday,21.30-23.59,1,0.0,0.0,[3386060],135.56,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,955276,weekend,0-5.59,1,0.0,0.0,[3386060],296.47,2,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:30:20+09:00,955276,weekend,6-8.59,2,0.15,1.03,[3386060  710600],148.87,2,2.52,residential,['residential' 'unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:25:10+09:00,955276,weekend,9-13.59,4,0.92,3.4,[3386060  180504  710600  187484],162.75,4,2.52,residential,['residential' 'filling_stations' 'unpopulated'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:34:50+09:00,955276,weekend,14-17.29,4,0.41,7.21,[3386060  970404  187484  710600],126.76,3,3.15,residential,['residential' 'unpopulated'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:26:40+09:00,955276,weekend,17.30-21.29,2,0.1,2.45,[3386060  180504],219.9,2,1.28,residential,['residential' 'filling_stations'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:14:40+09:00,955276,weekend,21.30-23.59,1,0.0,0.0,[3386060],133.28,2,0.0,residential,['residential'],0
2024-10-16 00:01:40+09:00,2024-11-15 00:00:00+09:00,895377,weekday,0-5.59,2,0.05,0.44,[3180819  104503],183.14,5,1.06,residential,['residential' 'unpopulated'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:00:00+09:00,895377,weekday,6-8.59,2,0.56,2.75,[3180819  104503],78.04,3,1.06,unpopulated,['residential' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:23:20+09:00,895377,weekday,9-13.59,8,1.37,2.18,[3180819  104503  139096  240852  478622  105292  698401  377853],123.38,4,20.97,unpopulated,['residential' 'unpopulated' 'food' 'hospitality' 'store'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:32:10+09:00,895377,weekday,14-17.29,4,0.87,1.14,[3180819  104503  240852  608545],115.24,3,1.53,unpopulated,['residential' 'unpopulated' 'food' 'store'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:17:40+09:00,895377,weekday,17.30-21.29,4,0.47,2.73,[3180819  104503  608545  478622],136.23,3,1.9,residential,['residential' 'unpopulated' 'store' 'hospitality'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:03:10+09:00,895377,weekday,21.30-23.59,1,0.0,0.0,[3180819],92.88,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,895377,weekend,0-5.59,1,0.0,0.0,[3180819],215.45,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,895377,weekend,6-8.59,2,0.13,0.27,[3180819  104503],111.42,3,1.06,residential,['residential' 'unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 12:00:30+09:00,895377,weekend,9-13.59,8,0.92,4.92,[3180819   26405  608545  104503  763688  611279  105292  478622],107.68,4,5.6,unpopulated,['residential' 'unpopulated' 'store' 'hospitality'],0
2024-10-19 14:06:00+09:00,2024-11-17 17:13:50+09:00,895377,weekend,14-17.29,8,0.88,5.9,[3180819  798689  608545  819631  104503  105292  478622  232250],102.6,3,9.63,residential,"['residential' 'learning_facilities/tourism' 'store' 'unpopulated'
 'hospitality' 'sports']",0
2024-10-19 17:30:00+09:00,2024-11-17 21:15:50+09:00,895377,weekend,17.30-21.29,5,0.92,1.74,[3180819  608545  178130  851673  232250],139.5,3,10.26,residential,['residential' 'store' 'office_building' 'food' 'sports'],0
2024-10-19 21:30:00+09:00,2024-11-17 22:12:00+09:00,895377,weekend,21.30-23.59,1,0.0,0.0,[3180819],102.02,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 00:00:00+09:00,1016577,weekday,0-5.59,1,0.0,0.0,[3569318],323.64,2,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:02:10+09:00,1016577,weekday,6-8.59,4,2.32,7.64,[3569318 1013312 3029807 2957689],80.42,3,5.21,residential,['residential' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 09:00:00+09:00,1016577,weekday,9-13.59,3,4.85,0.0,[1013312 2957689 3029807],250.64,2,5.21,unpopulated,['unpopulated' 'residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,1016577,weekday,14-17.29,4,3.87,4.07,[1013312 3569318 2957689 3029807],185.53,2,5.21,residential,['unpopulated' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:49:20+09:00,1016577,weekday,17.30-21.29,5,1.3,5.72,[3569318 1013312 3029807   50871 2957689],205.27,2,5.21,residential,['residential' 'unpopulated'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:30:00+09:00,1016577,weekday,21.30-23.59,1,0.0,0.0,[3569318],141.64,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:01:50+09:00,1016577,weekend,0-5.59,1,0.0,0.0,[3569318],314.87,2,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1016577,weekend,6-8.59,4,2.14,7.13,[3569318 3029807 1013312 2957689],93.45,2,5.21,residential,['residential' 'unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 10:37:00+09:00,1016577,weekend,9-13.59,4,4.71,1.1,[3029807 1013312 2957689 3569318],218.7,3,5.21,unpopulated,['residential' 'unpopulated'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:48:30+09:00,1016577,weekend,14-17.29,4,3.59,5.36,[3029807 1013312 3569318 2957689],159.7,3,5.21,residential,['residential' 'unpopulated'],0
2024-10-19 17:30:00+09:00,2024-11-17 17:30:00+09:00,1016577,weekend,17.30-21.29,3,0.62,2.77,[3029807 3569318 1013312],176.67,3,5.21,residential,['residential' 'unpopulated'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1016577,weekend,21.30-23.59,1,0.0,0.0,[3569318],130.97,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:51:40+09:00,1064077,weekday,0-5.59,1,0.0,0.0,[2977571],249.39,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:39:20+09:00,1064077,weekday,6-8.59,2,0.03,0.08,[2977571   17775],139.75,2,1.08,residential,['residential' 'house'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:25:30+09:00,1064077,weekday,9-13.59,4,0.48,1.14,[2977571   17775  194335   83424],122.63,4,3.21,residential,['residential' 'house' 'unpopulated' 'healthcare'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:02:20+09:00,1064077,weekday,14-17.29,4,0.83,2.09,[  17775 2977571  194335 1101457],107.81,3,3.21,house,['house' 'residential' 'unpopulated'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,1064077,weekday,17.30-21.29,4,0.18,1.02,[2977571   17775  194335  468435],158.15,3,3.21,residential,['residential' 'house' 'unpopulated' 'store'],0
2024-10-16 21:30:00+09:00,2024-11-15 21:54:30+09:00,1064077,weekday,21.30-23.59,1,0.0,0.0,[2977571],117.91,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:59:10+09:00,1064077,weekend,0-5.59,1,0.0,0.0,[2977571],222.85,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1064077,weekend,6-8.59,3,1.6,0.6,[2977571   17775  809542],133.78,2,12.26,residential,['residential' 'house' 'unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:00:10+09:00,1064077,weekend,9-13.59,5,1.44,2.79,[2977571  595492  194335   17775  809542],156.5,4,12.26,residential,['residential' 'healthcare' 'unpopulated' 'house'],0
2024-10-19 14:00:00+09:00,2024-11-17 17:24:50+09:00,1064077,weekend,14-17.29,7,0.92,2.79,[ 194335  310886 2977571   17775  646397  595492  811216],132.73,3,5.18,residential,"['unpopulated' 'theater' 'residential' 'house' 'healthcare'
 'office_building']",0
2024-10-19 17:30:50+09:00,2024-11-17 19:24:30+09:00,1064077,weekend,17.30-21.29,6,0.36,1.94,[ 310886 2977571   17775  751369 1101457  811216],113.77,4,5.18,residential,['theater' 'residential' 'house' 'sports' 'unpopulated' 'office_building'],0
2024-10-19 23:19:50+09:00,2024-11-17 22:09:00+09:00,1064077,weekend,21.30-23.59,1,0.0,0.0,[2977571],88.96,2,0.0,residential,['residential'],0
2024-10-16 00:00:10+09:00,2024-11-15 04:46:20+09:00,927678,weekday,0-5.59,1,0.0,0.0,[581106],111.36,5,0.0,office_building,['office_building'],0
2024-10-16 07:05:20+09:00,2024-11-15 08:20:20+09:00,927678,weekday,6-8.59,3,4.34,0.97,[ 581106    4386 1074305],50.63,3,15.52,office_building,['office_building' 'education'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:16:30+09:00,927678,weekday,9-13.59,3,8.23,0.54,[ 581106    4386 1074305],87.88,4,15.52,education,['office_building' 'education'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:42:20+09:00,927678,weekday,14-17.29,6,7.53,1.8,[ 581106 1074305 1741845  762659    4386  945741],55.75,3,15.52,education,['office_building' 'education' 'residential' 'store' 'food'],0
2024-10-16 17:30:00+09:00,2024-11-14 20:51:30+09:00,927678,weekday,17.30-21.29,4,2.49,1.81,[ 581106 1074305 1741845  707674],61.48,3,15.52,office_building,['office_building' 'education' 'residential' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:36:40+09:00,927678,weekday,21.30-23.59,1,0.0,0.0,[581106],64.96,2,0.0,office_building,['office_building'],0
